shipping_id,warehouse_id,shipping_partner,shipping_cost,delivery_days,delivery_status
3580,4,DTDC,266,5,Delivered
3581,5,Ekart,282,4,Delivered
3582,2,Delhivery,146,3,Delivered
3583,4,Delhivery,195,5,Delivered
3584,3,Blue Dart,104,2,Delivered
3585,2,Ekart,67,3,Delivered
3586,4,Blue Dart,96,2,Delivered
3587,4,Ekart,222,2,Delivered
3588,5,Blue Dart,48,4,Delivered
3589,3,Delhivery,103,1,Delivered
3590,4,Blue Dart,81,5,Delivered
3591,2,Delhivery,259,2,Delivered
3592,3,Ekart,296,7,Delivered
3593,2,Delhivery,181,5,Delivered
3594,5,Delhivery,247,4,Delivered
3595,3,Delhivery,91,1,Delivered
3596,2,Ekart,199,2,Delivered
3597,1,Blue Dart,166,7,Delivered
3598,4,Delhivery,199,5,Delivered
3599,4,Delhivery,162,4,Delivered
3600,5,DTDC,67,1,Delivered
3601,1,Blue Dart,93,5,Delivered
3602,5,Delhivery,81,1,Delivered
3603,1,Delhivery,147,3,Delivered
3604,1,Blue Dart,94,7,Delivered
3605,1,DTDC,252,1,Delivered
3606,4,Blue Dart,221,6,Delivered
3607,1,Ekart,90,5,Delivered
3608,4,Ekart,226,1,Delivered
3609,1,Blue Dart,264,3,Delivered
3610,5,Blue Dart,101,1,Delivered
3611,5,DTDC,41,4,Delivered
3612,5,Delhivery,156,4,Delivered
3613,1,DTDC,54,5,Delivered
3614,1,DTDC,119,2,Delivered
3615,5,DTDC,168,4,Delivered
3616,5,Blue Dart,288,3,Delivered
3617,1,DTDC,254,5,Delivered
3618,1,Blue Dart,186,5,Delivered
3619,3,Ekart,278,7,Delivered
3620,1,Delhivery,126,6,Delivered
3621,2,Blue Dart,149,4,Delivered
3622,2,Delhivery,240,5,Delivered
3623,5,DTDC,220,7,Delivered
3624,4,DTDC,50,4,Delivered
3625,3,Delhivery,263,5,Delivered
3626,2,Ekart,112,1,Delivered
3627,1,DTDC,192,7,Delivered
3628,1,Delhivery,285,1,Delivered
3629,3,Delhivery,172,7,Delivered
3630,2,Delhivery,153,5,Delivered
3631,5,Ekart,297,1,Delivered
3632,1,Ekart,94,6,Delivered
3633,1,Delhivery,201,7,Delivered
3634,2,Delhivery,228,1,Delivered
3635,3,DTDC,188,4,Delivered
3636,2,Ekart,159,3,Delivered
3637,1,Delhivery,206,1,Delivered
3638,3,DTDC,255,3,Delivered
3639,4,DTDC,102,3,Delivered
3640,5,Ekart,204,6,Delivered
3641,2,Delhivery,269,4,Delivered
3642,2,Blue Dart,230,7,Delivered
3643,5,Delhivery,214,3,Delivered
3644,4,Delhivery,276,2,Delivered
3645,1,Blue Dart,191,7,Delivered
3646,3,Ekart,256,7,Delivered
3647,2,Delhivery,223,1,Delivered
3648,1,DTDC,144,1,Delivered
3649,4,Delhivery,225,4,Delivered
3650,4,Blue Dart,286,6,Delivered
3651,2,Delhivery,289,3,Delivered
3652,5,Delhivery,135,4,Delivered
3653,3,Ekart,275,6,Delivered
3654,1,Blue Dart,128,3,Delivered
3655,5,DTDC,115,4,Delivered
3656,5,Ekart,63,4,Delivered
3657,3,Blue Dart,45,4,Delivered
3658,2,Blue Dart,284,1,Delivered
3659,3,Blue Dart,245,4,Delivered
3660,3,Blue Dart,151,5,Delivered
3661,4,Delhivery,248,6,Delivered
3662,3,DTDC,159,2,Delivered
3663,3,Blue Dart,172,1,Delivered
3664,5,Blue Dart,282,2,Delivered
3665,1,Ekart,270,4,Delivered
3666,1,Ekart,138,6,Delivered
3667,4,DTDC,69,6,Delivered
3668,5,DTDC,295,6,Delivered
3669,3,Blue Dart,263,7,Delivered
3670,1,Blue Dart,172,2,Delivered
3671,4,Blue Dart,246,6,Delivered
3672,4,Blue Dart,132,1,Delivered
3673,2,Blue Dart,286,1,Delivered
3674,4,Ekart,290,4,Delivered
3675,4,Delhivery,256,2,Delivered
3676,2,Ekart,98,3,Delivered
3677,4,Blue Dart,56,3,Delivered
3678,4,Delhivery,146,5,Delivered
3679,2,Delhivery,132,6,Delivered
3680,5,Delhivery,88,3,Delivered
3681,3,DTDC,79,1,Delivered
3682,1,Delhivery,270,4,Delivered
3683,2,Delhivery,244,2,Delivered
3684,3,Delhivery,56,3,Delivered
3685,2,Blue Dart,251,7,Delivered
3686,3,Ekart,232,5,Delivered
3687,4,Blue Dart,182,7,Delivered
3688,2,Delhivery,153,5,Delivered
3689,3,Ekart,71,2,Delivered
3690,5,Ekart,95,6,Delivered
3691,5,Blue Dart,105,4,Delivered
3692,4,Blue Dart,84,2,Delivered
3693,1,DTDC,153,3,Delivered
3694,3,DTDC,70,2,Delivered
3695,4,DTDC,242,6,Delivered
3696,4,Blue Dart,195,3,Delivered
3697,4,Ekart,231,1,Delivered
3698,5,DTDC,194,7,Delivered
3699,4,Ekart,251,7,Delivered
3700,2,Delhivery,45,6,Delivered
3701,5,Blue Dart,63,2,Delivered
3702,3,Ekart,161,5,Delivered
3703,3,Delhivery,155,2,Delivered
3704,3,Blue Dart,166,2,Delivered
3705,2,Blue Dart,223,1,Delivered
3706,3,Ekart,216,7,Delivered
3707,1,Blue Dart,212,3,Delivered
3708,2,DTDC,298,7,Delivered
3709,3,Blue Dart,139,7,Delivered
3710,2,Blue Dart,190,7,Delivered
3711,2,DTDC,107,1,Delivered
3712,1,Ekart,158,1,Delivered
3713,3,Delhivery,122,5,Delivered
3714,3,DTDC,200,7,Delivered
3715,5,Blue Dart,68,1,Delivered
3716,4,DTDC,141,1,Delivered
3717,3,Ekart,182,2,Delivered
3718,4,Blue Dart,177,6,Delivered
3719,2,DTDC,215,5,Delivered
3720,5,Blue Dart,132,4,Delivered
3721,2,Delhivery,286,3,Delivered
3722,2,DTDC,180,4,Delivered
3723,5,DTDC,168,4,Delivered
3724,1,DTDC,101,4,Delivered
3725,1,Delhivery,121,6,Delivered
3726,3,Ekart,110,3,Delivered
3727,2,Delhivery,72,3,Delivered
3728,3,Ekart,45,3,Delivered
3729,2,Blue Dart,91,5,Delivered
3730,3,Blue Dart,65,5,Delivered
3731,4,DTDC,111,3,Delivered
3732,2,Ekart,168,7,Delivered
3733,1,Blue Dart,170,6,Delivered
3734,5,Delhivery,132,6,Delivered
3735,3,DTDC,292,1,Delivered
3736,4,Blue Dart,146,2,Delivered
3737,5,DTDC,221,1,Delivered
3738,1,Blue Dart,214,4,Delivered
3739,3,DTDC,180,1,Delivered
3740,3,Ekart,138,7,Delivered
3741,2,Ekart,263,6,Delivered
3742,2,DTDC,128,1,Delivered
3743,3,DTDC,286,2,Delivered
3744,2,Ekart,196,2,Delivered
3745,3,Delhivery,240,2,Delivered
3746,2,Blue Dart,219,1,Delivered
3747,5,Blue Dart,220,6,Delivered
3748,2,Ekart,268,2,Delivered
3749,2,Ekart,132,6,Delivered
3750,2,Blue Dart,165,3,Delivered
3751,5,Blue Dart,45,7,Delivered
3752,4,DTDC,127,7,Delivered
3753,1,Blue Dart,249,4,Delivered
3754,3,Delhivery,224,4,Delivered
3755,1,DTDC,185,6,Delivered
3756,2,Delhivery,65,6,Delivered
3757,5,Blue Dart,165,3,Delivered
3758,5,Blue Dart,108,2,Delivered
3759,1,Delhivery,153,4,Delivered
3760,1,DTDC,50,5,Delivered
3761,4,Delhivery,204,4,Delivered
3762,1,DTDC,68,4,Delivered
3763,2,DTDC,184,2,Delivered
3764,3,Delhivery,47,5,Delivered
3765,4,Blue Dart,142,3,Delivered
3766,4,DTDC,115,7,Delivered
3767,2,Blue Dart,250,1,Delivered
3768,3,Ekart,87,4,Delivered
3769,2,Delhivery,239,3,Delivered
3770,1,Blue Dart,275,2,Delivered
3771,4,Ekart,284,4,Delivered
3772,4,Blue Dart,168,5,Delivered
3773,5,Delhivery,182,4,Delivered
3774,4,Ekart,214,1,Delivered
3775,4,Delhivery,84,7,Delivered
3776,5,Blue Dart,128,3,Delivered
3777,1,Blue Dart,186,5,Delivered
3778,3,Ekart,176,1,Delivered
3779,2,Blue Dart,177,3,Delivered
3780,2,DTDC,170,4,Delivered
3781,2,Ekart,190,7,Delivered
3782,2,DTDC,110,4,Delivered
3783,1,Ekart,279,2,Delivered
3784,4,Ekart,72,6,Delivered
3785,5,Ekart,156,5,Delivered
3786,3,DTDC,177,2,Delivered
3787,3,Blue Dart,204,7,Delivered
3788,1,Delhivery,152,4,Delivered
3789,3,DTDC,65,3,Delivered
3790,1,Ekart,153,4,Delivered
3791,3,Ekart,148,4,Delivered
3792,4,Delhivery,271,7,Delivered
3793,4,Ekart,252,7,Delivered
3794,4,Blue Dart,246,5,Delivered
3795,3,Ekart,84,5,Delivered
3796,5,Delhivery,70,2,Delivered
3797,2,Delhivery,45,7,Delivered
3798,3,Delhivery,272,6,Delivered
3799,4,Delhivery,188,2,Delivered
3800,4,Delhivery,212,1,Delivered
3801,4,Ekart,257,5,Delivered
3802,2,Delhivery,242,4,Delivered
3803,2,Delhivery,247,4,Delivered
3804,5,Blue Dart,133,6,Delivered
3805,4,DTDC,183,7,Delivered
3806,1,DTDC,300,6,Delivered
3807,3,Blue Dart,297,7,Delivered
3808,1,DTDC,281,7,Delivered
3809,4,Blue Dart,195,6,Delivered
3810,5,DTDC,244,1,Delivered
3811,3,Delhivery,194,5,Delivered
3812,1,DTDC,70,3,Delivered
3813,4,Delhivery,245,6,Delivered
3814,1,DTDC,240,2,Delivered
3815,1,DTDC,123,5,Delivered
3816,4,Blue Dart,130,7,Delivered
3817,5,Delhivery,121,4,Delivered
3818,2,DTDC,205,7,Delivered
3819,4,Delhivery,274,6,Delivered
3820,5,DTDC,197,5,Delivered
3821,4,Ekart,120,1,Delivered
3822,5,Blue Dart,84,6,Delivered
3823,3,Ekart,49,1,Delivered
3824,5,DTDC,270,1,Delivered
3825,2,Delhivery,214,7,Delivered
3826,2,Delhivery,228,3,Delivered
3827,2,Ekart,158,5,Delivered
3828,3,Blue Dart,67,6,Delivered
3829,4,Delhivery,252,4,Delivered
3830,4,DTDC,178,6,Delivered
3831,3,Delhivery,92,4,Delivered
3832,5,Blue Dart,87,3,Delivered
3833,4,Delhivery,98,4,Delivered
3834,2,DTDC,192,1,Delivered
3835,2,Delhivery,56,5,Delivered
3836,4,Blue Dart,245,2,Delivered
3837,5,DTDC,129,6,Delivered
3838,3,Ekart,55,6,Delivered
3839,4,Blue Dart,299,6,Delivered
3840,5,Blue Dart,279,6,Delivered
3841,1,DTDC,41,4,Delivered
3842,1,DTDC,96,2,Delivered
3843,4,DTDC,107,1,Delivered
3844,5,Blue Dart,48,2,Delivered
3845,4,Delhivery,129,4,Delivered
3846,3,Ekart,151,3,Delivered
3847,4,Blue Dart,169,3,Delivered
3848,1,Delhivery,131,1,Delivered
3849,2,Ekart,123,6,Delivered
3850,2,DTDC,49,5,Delivered
3851,2,DTDC,226,2,Delivered
3852,5,Ekart,271,4,Delivered
3853,2,DTDC,269,1,Delivered
3854,2,DTDC,202,2,Delivered
3855,1,Ekart,221,2,Delivered
3856,3,Delhivery,265,7,Delivered
3857,1,Blue Dart,244,7,Delivered
3858,5,Blue Dart,100,3,Delivered
3859,4,DTDC,167,5,Delivered
3860,4,DTDC,117,2,Delivered
3861,2,DTDC,59,4,Delivered
3862,5,DTDC,185,5,Delivered
3863,3,Ekart,288,7,Delivered
3864,2,Delhivery,171,2,Delivered
3865,4,Blue Dart,124,4,Delivered
3866,2,Delhivery,236,4,Delivered
3867,4,DTDC,130,2,Delivered
3868,4,Blue Dart,166,2,Delivered
3869,4,DTDC,277,6,Delivered
3870,5,Blue Dart,230,7,Delivered
3871,3,Delhivery,166,3,Delivered
3872,1,Ekart,166,1,Delivered
3873,5,Blue Dart,83,2,Delivered
3874,1,Delhivery,42,1,Delivered
3875,1,DTDC,244,2,Delivered
3876,1,Ekart,156,7,Delivered
3877,5,Delhivery,151,3,Delivered
3878,2,DTDC,204,2,Delivered
3879,4,Blue Dart,56,5,Delivered
3880,4,Ekart,236,3,Delivered
3881,3,Delhivery,208,5,Delivered
3882,1,Blue Dart,159,3,Delivered
3883,1,DTDC,258,4,Delivered
3884,5,Ekart,245,2,Delivered
3885,5,Delhivery,229,4,Delivered
3886,1,Delhivery,282,6,Delivered
3887,1,DTDC,249,4,Delivered
3888,4,Ekart,285,2,Delivered
3889,1,Ekart,166,7,Delivered
3890,4,Ekart,101,6,Delivered
3891,2,Delhivery,139,4,Delivered
3892,3,DTDC,89,1,Delivered
3893,4,DTDC,140,6,Delivered
3894,4,Ekart,71,2,Delivered
3895,5,Blue Dart,63,2,Delivered
3896,5,Delhivery,141,5,Delivered
3897,2,DTDC,60,2,Delivered
3898,3,Ekart,180,7,Delivered
3899,5,Delhivery,178,4,Delivered
3900,4,DTDC,105,7,Delivered
3901,1,Delhivery,280,4,Delivered
3902,5,Delhivery,281,6,Delivered
3903,3,Delhivery,287,6,Delivered
3904,5,Ekart,80,3,Delivered
3905,2,Ekart,58,5,Delivered
3906,5,Ekart,300,1,Delivered
3907,5,Delhivery,88,3,Delivered
3908,3,Ekart,240,6,Delivered
3909,5,Delhivery,243,1,Delivered
3910,4,Delhivery,65,3,Delivered
3911,2,Delhivery,199,3,Delivered
3912,1,Ekart,49,7,Delivered
3913,5,Blue Dart,131,1,Delivered
3914,1,Blue Dart,235,4,Delivered
3915,1,Blue Dart,230,7,Delivered
3916,4,Ekart,50,6,Delivered
3917,5,Delhivery,117,4,Delivered
3918,5,Ekart,86,4,Delivered
3919,5,Blue Dart,144,6,Delivered
3920,4,Blue Dart,142,1,Delivered
3921,5,DTDC,193,3,Delivered
3922,5,Delhivery,261,4,Delivered
3923,5,DTDC,61,5,Delivered
3924,1,Delhivery,184,7,Delivered
3925,1,Blue Dart,114,7,Delivered
3926,1,Delhivery,211,5,Delivered
3927,3,Delhivery,215,2,Delivered
3928,2,Blue Dart,101,1,Delivered
3929,1,Ekart,272,7,Delivered
3930,2,Delhivery,200,2,Delivered
3931,1,DTDC,284,3,Delivered
3932,3,DTDC,69,7,Delivered
3933,2,Delhivery,267,7,Delivered
3934,4,Delhivery,213,6,Delivered
3935,3,DTDC,288,7,Delivered
3936,2,DTDC,132,2,Delivered
3937,4,Delhivery,226,2,Delivered
3938,2,DTDC,77,6,Delivered
3939,1,Blue Dart,231,4,Delivered
3940,4,Delhivery,150,4,Delivered
3941,1,Ekart,66,4,Delivered
3942,4,DTDC,162,4,Delivered
3943,3,Delhivery,106,6,Delivered
3944,4,Ekart,44,5,Delivered
3945,1,Delhivery,150,5,Delivered
3946,1,Blue Dart,70,7,Delivered
3947,1,Blue Dart,226,2,Delivered
3948,3,Ekart,120,6,Delivered
3949,3,DTDC,227,2,Delivered
3950,5,Blue Dart,240,1,Delivered
3951,5,DTDC,62,2,Delivered
3952,3,DTDC,191,6,Delivered
3953,3,Blue Dart,62,3,Delivered
3954,5,Ekart,186,3,Delivered
3955,1,Delhivery,48,6,Delivered
3956,5,DTDC,218,6,Delivered
3957,2,Ekart,184,7,Delivered
3958,4,Blue Dart,125,5,Delivered
3959,2,Delhivery,292,5,Delivered
3960,3,DTDC,234,1,Delivered
3961,1,DTDC,111,3,Delivered
3962,1,DTDC,45,3,Delivered
3963,4,DTDC,48,2,Delivered
3964,1,Ekart,298,3,Delivered
3965,3,Blue Dart,42,1,Delivered
3966,1,DTDC,294,7,Delivered
3967,4,Delhivery,217,5,Delivered
3968,1,Ekart,106,2,Delivered
3969,1,Blue Dart,165,5,Delivered
3970,4,Ekart,68,6,Delivered
3971,3,Blue Dart,89,6,Delivered
3972,4,Delhivery,203,6,Delivered
3973,5,Delhivery,243,4,Delivered
3974,4,Blue Dart,259,3,Delivered
3975,5,Blue Dart,139,3,Delivered
3976,4,Ekart,275,4,Delivered
3977,3,DTDC,65,7,Delivered
3978,4,DTDC,85,5,Delivered
3979,1,Delhivery,135,2,Delivered
3980,3,DTDC,290,2,Delivered
3981,2,DTDC,148,7,Delivered
3982,2,DTDC,188,3,Delivered
3983,5,Blue Dart,204,2,Delivered
3984,4,DTDC,232,5,Delivered
3985,2,Ekart,124,4,Delivered
3986,5,Blue Dart,154,6,Delivered
3987,2,Delhivery,109,2,Delivered
3988,1,Delhivery,168,6,Delivered
3989,4,Blue Dart,156,7,Delivered
3990,5,Ekart,190,2,Delivered
3991,4,Delhivery,116,5,Delivered
3992,3,Ekart,83,3,Delivered
3993,3,Blue Dart,239,1,Delivered
3994,3,DTDC,75,2,Delivered
3995,1,Delhivery,41,6,Delivered
3996,3,Blue Dart,149,6,Delivered
3997,4,Blue Dart,105,4,Delivered
3998,4,Blue Dart,144,1,Delivered
3999,1,DTDC,245,3,Delivered
4000,1,DTDC,41,2,Delivered
4001,1,Blue Dart,233,7,Delivered
4002,5,Ekart,126,5,Delivered
4003,2,Ekart,83,6,Delivered
4004,4,Ekart,67,2,Delivered
4005,3,Delhivery,262,4,Delivered
4006,5,Blue Dart,259,4,Delivered
4007,3,Delhivery,260,7,Delivered
4008,1,Blue Dart,247,2,Delivered
4009,3,DTDC,174,4,Delivered
4010,3,DTDC,176,3,Delivered
4011,5,Blue Dart,93,5,Delivered
4012,5,DTDC,182,7,Delivered
4013,3,DTDC,57,5,Delivered
4014,3,Ekart,47,7,Delivered
4015,2,Blue Dart,253,7,Delivered
4016,3,Blue Dart,105,2,Delivered
4017,5,Ekart,235,1,Delivered
4018,2,Delhivery,93,3,Delivered
4019,5,Ekart,156,3,Delivered
4020,1,Blue Dart,270,4,Delivered
4021,2,Blue Dart,195,4,Delivered
4022,2,Ekart,243,6,Delivered
4023,4,Delhivery,296,5,Delivered
4024,2,DTDC,287,1,Delivered
4025,3,Delhivery,238,5,Delivered
4026,1,Blue Dart,170,5,Delivered
4027,4,Ekart,279,6,Delivered
4028,5,Ekart,240,1,Delivered
4029,5,DTDC,267,5,Delivered
4030,4,Blue Dart,163,1,Delivered
4031,4,Blue Dart,143,4,Delivered
4032,1,Delhivery,112,4,Delivered
4033,4,Blue Dart,43,1,Delivered
4034,3,Ekart,270,6,Delivered
4035,3,Ekart,295,6,Delivered
4036,4,Ekart,207,7,Delivered
4037,4,Ekart,91,2,Delivered
4038,4,Ekart,42,1,Delivered
4039,5,DTDC,212,5,Delivered
4040,5,Blue Dart,189,6,Delivered
4041,1,DTDC,235,3,Delivered
4042,1,Blue Dart,129,3,Delivered
4043,3,Delhivery,281,3,Delivered
4044,2,Blue Dart,248,5,Delivered
4045,5,Blue Dart,202,7,Delivered
4046,1,DTDC,50,2,Delivered
4047,1,Ekart,177,2,Delivered
4048,5,DTDC,71,2,Delivered
4049,1,Blue Dart,55,5,Delivered
4050,1,Blue Dart,177,6,Delivered
4051,5,DTDC,73,7,Delivered
4052,5,DTDC,289,2,Delivered
4053,3,Blue Dart,177,1,Delivered
4054,4,Ekart,46,3,Delivered
4055,4,Blue Dart,221,7,Delivered
4056,4,Ekart,300,1,Delivered
4057,4,Blue Dart,168,6,Delivered
4058,5,Delhivery,111,6,Delivered
4059,2,Ekart,178,2,Delivered
4060,2,Delhivery,221,5,Delivered
4061,3,Ekart,48,4,Delivered
4062,2,Delhivery,156,1,Delivered
4063,4,DTDC,186,5,Delivered
4064,3,Ekart,98,6,Delivered
4065,5,DTDC,176,6,Delivered
4066,2,Delhivery,296,5,Delivered
4067,5,Ekart,242,6,Delivered
4068,1,DTDC,121,2,Delivered
4069,2,DTDC,55,6,Delivered
4070,5,DTDC,183,2,Delivered
4071,4,Ekart,147,1,Delivered
4072,2,Delhivery,236,4,Delivered
4073,2,Delhivery,230,1,Delivered
4074,1,DTDC,296,2,Delivered
4075,4,Ekart,214,5,Delivered
4076,5,Delhivery,255,2,Delivered
4077,4,Blue Dart,152,6,Delivered
4078,4,Delhivery,117,2,Delivered
4079,5,Delhivery,58,6,Delivered
4080,3,Ekart,269,1,Delivered
4081,3,DTDC,268,5,Delivered
4082,1,DTDC,255,4,Delivered
4083,2,Delhivery,60,7,Delivered
4084,4,Delhivery,220,5,Delivered
4085,4,Delhivery,194,3,Delivered
4086,4,Blue Dart,247,7,Delivered
4087,5,Ekart,266,4,Delivered
4088,1,Blue Dart,48,6,Delivered
4089,1,Blue Dart,161,5,Delivered
4090,2,Delhivery,54,6,Delivered
4091,1,Delhivery,119,5,Delivered
4092,5,DTDC,90,5,Delivered
4093,1,DTDC,43,4,Delivered
4094,1,Delhivery,64,4,Delivered
4095,2,DTDC,115,5,Delivered
4096,4,Blue Dart,154,3,Delivered
4097,4,Ekart,272,1,Delivered
4098,1,DTDC,291,3,Delivered
4099,5,DTDC,155,2,Delivered
4100,4,Delhivery,289,4,Delivered
4101,2,Blue Dart,91,3,Delivered
4102,1,Ekart,265,6,Delivered
4103,3,Blue Dart,87,5,Delivered
4104,5,Blue Dart,180,6,Delivered
4105,3,Delhivery,199,3,Delivered
4106,2,Delhivery,79,3,Delivered
4107,4,Delhivery,92,7,Delivered
4108,3,Delhivery,141,4,Delivered
4109,1,Ekart,241,7,Delivered
4110,5,Delhivery,59,5,Delivered
4111,4,DTDC,67,7,Delivered
4112,2,Ekart,176,3,Delivered
4113,3,Ekart,250,4,Delivered
4114,1,Blue Dart,256,6,Delivered
4115,3,Delhivery,73,4,Delivered
4116,5,Ekart,285,2,Delivered
4117,5,Blue Dart,100,3,Delivered
4118,3,DTDC,122,5,Delivered
4119,4,Blue Dart,93,5,Delivered
4120,2,Delhivery,109,5,Delivered
4121,3,Ekart,195,6,Delivered
4122,2,Blue Dart,193,1,Delivered
4123,1,Ekart,170,5,Delivered
4124,4,DTDC,52,4,Delivered
4125,3,Ekart,236,7,Delivered
4126,4,Blue Dart,102,3,Delivered
4127,3,Ekart,82,6,Delivered
4128,5,Delhivery,257,1,Delivered
4129,3,Delhivery,122,2,Delivered
4130,1,DTDC,76,6,Delivered
4131,1,Blue Dart,193,7,Delivered
4132,4,Delhivery,170,7,Delivered
4133,4,DTDC,187,1,Delivered
4134,5,Blue Dart,247,3,Delivered
4135,2,Delhivery,117,4,Delivered
4136,1,DTDC,135,1,Delivered
4137,4,DTDC,271,4,Delivered
4138,4,DTDC,251,4,Delivered
4139,1,Blue Dart,200,6,Delivered
4140,3,Blue Dart,56,2,Delivered
4141,2,Blue Dart,177,5,Delivered
4142,1,Delhivery,146,6,Delivered
4143,5,Blue Dart,255,4,Delivered
4144,1,Delhivery,282,7,Delivered
4145,1,Ekart,116,6,Delivered
4146,4,Delhivery,180,3,Delivered
4147,2,Blue Dart,165,7,Delivered
4148,1,DTDC,195,7,Delivered
4149,4,Ekart,111,7,Delivered
4150,1,Delhivery,236,2,Delivered
4151,4,Blue Dart,74,5,Delivered
4152,4,Ekart,222,5,Delivered
4153,2,DTDC,264,4,Delivered
4154,1,Ekart,63,1,Delivered
4155,3,Delhivery,131,6,Delivered
4156,3,Delhivery,146,7,Delivered
4157,3,Ekart,244,4,Delivered
4158,5,Blue Dart,40,3,Delivered
4159,2,Delhivery,169,3,Delivered
4160,1,Ekart,286,3,Delivered
4161,2,Ekart,87,1,Delivered
4162,4,DTDC,202,2,Delivered
4163,1,Ekart,47,5,Delivered
4164,2,DTDC,293,6,Delivered
4165,1,Blue Dart,66,6,Delivered
4166,5,Delhivery,70,1,Delivered
4167,4,Blue Dart,83,3,Delivered
4168,1,Ekart,87,1,Delivered
4169,4,DTDC,251,2,Delivered
4170,1,DTDC,79,5,Delivered
4171,1,DTDC,203,4,Delivered
4172,3,DTDC,67,4,Delivered
4173,1,Blue Dart,259,7,Delivered
4174,2,Delhivery,230,3,Delivered
4175,1,DTDC,57,1,Delivered
4176,1,Blue Dart,297,4,Delivered
4177,3,Delhivery,207,7,Delivered
4178,3,Delhivery,89,3,Delivered
4179,1,DTDC,249,4,Delivered
4180,3,Delhivery,171,3,Delivered
4181,5,Blue Dart,49,1,Delivered
4182,4,Blue Dart,145,7,Delivered
4183,2,Blue Dart,109,7,Delivered
4184,1,Delhivery,203,2,Delivered
4185,2,Blue Dart,130,1,Delivered
4186,2,Delhivery,88,6,Delivered
4187,1,Delhivery,98,7,Delivered
4188,5,Ekart,147,2,Delivered
4189,2,Blue Dart,129,3,Delivered
4190,4,Delhivery,149,2,Delivered
4191,3,Ekart,250,6,Delivered
4192,2,Blue Dart,195,2,Delivered
4193,3,Ekart,266,4,Delivered
4194,2,Ekart,260,4,Delivered
4195,2,Delhivery,222,2,Delivered
4196,4,Blue Dart,181,6,Delivered
4197,3,Blue Dart,281,7,Delivered
4198,4,Delhivery,211,6,Delivered
4199,4,Ekart,210,5,Delivered
4200,3,DTDC,239,2,Delivered
4201,5,Delhivery,253,4,Delivered
4202,3,DTDC,229,2,Delivered
4203,5,Ekart,121,3,Delivered
4204,3,DTDC,262,6,Delivered
4205,3,Blue Dart,248,2,Delivered
4206,5,Ekart,167,2,Delivered
4207,4,DTDC,117,3,Delivered
4208,4,Delhivery,120,6,Delivered
4209,2,Blue Dart,205,3,Delivered
4210,4,Ekart,296,6,Delivered
4211,5,Delhivery,251,7,Delivered
4212,5,Blue Dart,191,5,Delivered
4213,2,Delhivery,252,1,Delivered
4214,5,Delhivery,91,4,Delivered
4215,2,DTDC,85,1,Delivered
4216,4,Blue Dart,282,2,Delivered
4217,4,Blue Dart,42,1,Delivered
4218,5,DTDC,286,5,Delivered
4219,5,Blue Dart,237,6,Delivered
4220,2,Delhivery,107,1,Delivered
4221,2,Ekart,266,4,Delivered
4222,3,Blue Dart,124,4,Delivered
4223,3,DTDC,145,7,Delivered
4224,1,DTDC,111,6,Delivered
4225,5,Ekart,45,2,Delivered
4226,3,Delhivery,96,2,Delivered
4227,4,Ekart,275,1,Delivered
4228,4,Delhivery,250,6,Delivered
4229,2,Blue Dart,208,2,Delivered
4230,1,Delhivery,239,1,Delivered
4231,5,Delhivery,98,4,Delivered
4232,5,Ekart,57,7,Delivered
4233,2,Blue Dart,158,3,Delivered
4234,2,DTDC,254,7,Delivered
4235,3,Delhivery,184,1,Delivered
4236,5,Ekart,85,6,Delivered
4237,4,DTDC,150,1,Delivered
4238,5,Delhivery,93,4,Delivered
4239,5,Delhivery,52,1,Delivered
4240,2,Delhivery,117,5,Delivered
4241,4,Delhivery,246,5,Delivered
4242,5,Delhivery,166,3,Delivered
4243,2,Ekart,296,6,Delivered
4244,3,Ekart,119,1,Delivered
4245,2,Delhivery,257,1,Delivered
4246,5,Delhivery,288,7,Delivered
4247,1,Blue Dart,235,1,Delivered
4248,4,Delhivery,84,7,Delivered
4249,2,Blue Dart,90,5,Delivered
4250,1,Blue Dart,195,4,Delivered
4251,2,Delhivery,188,1,Delivered
4252,5,DTDC,193,3,Delivered
4253,1,Blue Dart,263,4,Delivered
4254,3,DTDC,234,3,Delivered
4255,2,Delhivery,162,5,Delivered
4256,1,DTDC,194,5,Delivered
4257,4,Delhivery,186,2,Delivered
4258,1,Ekart,185,1,Delivered
4259,1,Ekart,151,3,Delivered
4260,5,DTDC,134,4,Delivered
4261,5,Ekart,216,3,Delivered
4262,2,DTDC,199,1,Delivered
4263,3,Ekart,289,6,Delivered
4264,4,Ekart,223,4,Delivered
4265,3,Blue Dart,69,1,Delivered
4266,5,Ekart,261,4,Delivered
4267,2,Ekart,226,7,Delivered
4268,2,Blue Dart,269,6,Delivered
4269,4,Blue Dart,239,4,Delivered
4270,4,Ekart,53,3,Delivered
4271,4,Delhivery,61,1,Delivered
4272,1,Blue Dart,42,7,Delivered
4273,4,Blue Dart,173,1,Delivered
4274,4,Delhivery,42,1,Delivered
4275,4,Delhivery,179,7,Delivered
4276,4,Blue Dart,112,1,Delivered
4277,2,Blue Dart,296,6,Delivered
4278,3,Blue Dart,111,2,Delivered
4279,2,Blue Dart,129,5,Delivered
4280,1,Ekart,281,3,Delivered
4281,5,Blue Dart,223,5,Delivered
4282,3,Delhivery,40,3,Delivered
4283,5,Ekart,271,5,Delivered
